mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19.72071352,2.811770822,0.177577114,0.023540615,506.2296987,linear,"OrderedDict({'C': 506.22969873976393, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.1810328,2.391956083,0.164420795,0.04621218,14576.57438,linear,"OrderedDict({'C': 14576.574380520018, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.58759165,3.394426768,0.636654186,0.581274384,1106.052353,linear,"OrderedDict({'C': 1106.0523526098502, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
22.98684225,4.072447484,0.377803755,0.28036028,1106.016798,linear,"OrderedDict({'C': 1106.0167981240686, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.25123587,1.085351876,0.266912317,0.1040064,14509.08792,linear,"OrderedDict({'C': 14509.087922137478, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.79613953,1.008320429,0.223797846,0.067295159,14490.48939,linear,"OrderedDict({'C': 14490.489389533412, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
21.50246129,5.304609655,0.750748396,0.536095399,14472.26883,linear,"OrderedDict({'C': 14472.268833440787, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
25.20141835,1.167819412,0.183407354,0.079840191,14453.12528,linear,"OrderedDict({'C': 14453.12528162428, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
24.63610363,1.226271437,0.375160503,0.302839178,14433.00904,linear,"OrderedDict({'C': 14433.009035385156, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.80251746,3.938365331,0.522087669,0.561814062,1104.869235,linear,"OrderedDict({'C': 1104.8692346764553, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.72725224,4.540501593,0.26388402,0.1688911,14394.35008,linear,"OrderedDict({'C': 14394.350081777888, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
23.31295137,3.655315717,0.253486919,0.169658004,505.248992,linear,"OrderedDict({'C': 505.248992043726, 'kernel': 'linear'})",0.95625,0.9475,0.93875,0.95375,0.9625,0.95175,0.008085481,1
50.64383731,6.218400211,6.631936884,4.73138809,8.26E-06,poly,"OrderedDict({'C': 8.261254365732566e-06, 'kernel': 'poly'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
45.60332737,7.073448892,4.98231988,3.437101868,3.013787883,poly,"OrderedDict({'C': 3.013787882716698, 'kernel': 'poly'})",0.8475,0.83375,0.8425,0.8225,0.8425,0.83775,0.008817596,289
55.45910487,3.384379182,2.948174524,1.363587853,0.000195629,poly,"OrderedDict({'C': 0.0001956288431725454, 'kernel': 'poly'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
46.96573572,7.395739362,3.221008825,2.253081437,143.6911267,poly,"OrderedDict({'C': 143.69112668867294, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
28.00245266,3.337946616,0.911002636,0.91958994,44690.11862,poly,"OrderedDict({'C': 44690.1186209636, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
29.1359664,2.922024996,1.499240732,0.788336553,1970.064511,poly,"OrderedDict({'C': 1970.0645108760068, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
30.16408734,2.841905865,1.452572298,0.940762854,1774.69525,poly,"OrderedDict({'C': 1774.6952501339824, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
31.95457087,1.787399447,0.857604456,0.753213797,2464.01197,poly,"OrderedDict({'C': 2464.0119702172765, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
50.9623291,3.063162106,9.002580214,1.988622525,0.006889567,poly,"OrderedDict({'C': 0.006889566719791295, 'kernel': 'poly'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
56.01678219,2.179003123,5.541372204,0.845639632,0.042196628,poly,"OrderedDict({'C': 0.042196627787847954, 'kernel': 'poly'})",0.5425,0.55375,0.58625,0.5025,0.5375,0.5445,0.027002315,291
53.35886946,11.50937904,6.32614522,5.158765263,0.012228713,poly,"OrderedDict({'C': 0.012228713361829438, 'kernel': 'poly'})",0.25625,0.25125,0.25125,0.25375,0.2525,0.253,0.001870829,292
28.2235342,1.274609517,0.46544528,0.306814927,1000000,poly,"OrderedDict({'C': 1000000.0, 'kernel': 'poly'})",0.88,0.86375,0.86125,0.8625,0.87875,0.86925,0.008314145,282
33.5881196,0.805463693,0.907590246,0.035711324,0.431587037,poly,"OrderedDict({'C': 0.43158703692482037, 'kernel': 'poly'})",0.6925,0.68375,0.70125,0.67625,0.71625,0.694,0.013928388,290
40.32220716,1.662543978,2.171226025,0.77671517,448491.1966,rbf,"OrderedDict({'C': 448491.19659256504, 'kernel': 'rbf'})",0.91,0.91875,0.905,0.91125,0.93125,0.91525,0.009130991,275
54.4397614,6.432317731,3.407650089,2.028159805,0.004007679,rbf,"OrderedDict({'C': 0.004007678502454685, 'kernel': 'rbf'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
44.46096759,8.89245942,9.050619364,4.685738677,0.002368342,rbf,"OrderedDict({'C': 0.0023683419010492924, 'kernel': 'rbf'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
20.52381306,1.441045301,0.327559423,0.167788242,2.813698793,sigmoid,"OrderedDict({'C': 2.8136987925832835, 'kernel': 'sigmoid'})",0.9325,0.9325,0.9275,0.9275,0.9325,0.9305,0.00244949,274
16.03077803,0.741508948,0.972663689,0.537130168,15.24557059,sigmoid,"OrderedDict({'C': 15.245570585136335, 'kernel': 'sigmoid'})",0.9025,0.9125,0.9075,0.91625,0.905,0.90875,0.005,276
13.17601867,1.005810973,0.294490957,0.209141987,37233.34818,sigmoid,"OrderedDict({'C': 37233.348181744965, 'kernel': 'sigmoid'})",0.8925,0.90875,0.9025,0.895,0.905,0.90075,0.006103278,278
12.42706304,2.931360127,0.316634655,0.200049032,1060.066394,sigmoid,"OrderedDict({'C': 1060.0663943167706, 'kernel': 'sigmoid'})",0.89375,0.89875,0.89875,0.9,0.90625,0.8995,0.004,279
35.42016678,7.290222737,2.329229975,1.873575055,0.039033935,sigmoid,"OrderedDict({'C': 0.039033934755685444, 'kernel': 'sigmoid'})",0.87,0.8575,0.85875,0.84875,0.8675,0.8605,0.007607562,288
53.38853626,2.194488596,8.434435892,1.882723393,1.00E-06,sigmoid,"OrderedDict({'C': 1e-06, 'kernel': 'sigmoid'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
46.04248672,2.953878818,11.81642351,1.874033346,3.32E-05,sigmoid,"OrderedDict({'C': 3.321855670711854e-05, 'kernel': 'sigmoid'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
40.76519127,11.6940194,11.34143763,3.143331427,0.001051329,sigmoid,"OrderedDict({'C': 0.0010513294179988763, 'kernel': 'sigmoid'})",0.25125,0.25125,0.25125,0.25125,0.2525,0.2515,0.0005,293
13.3744976,2.843048175,0.299111795,0.204133253,1000000,sigmoid,"OrderedDict({'C': 1000000.0, 'kernel': 'sigmoid'})",0.8925,0.9075,0.89875,0.9,0.90625,0.901,0.005442885,277
26.44991899,2.165545973,0.276856899,0.11545565,0.229729086,sigmoid,"OrderedDict({'C': 0.22972908588183968, 'kernel': 'sigmoid'})",0.88875,0.89375,0.88125,0.88125,0.88875,0.88675,0.00484768,280
27.08125501,1.769471237,0.276423073,0.092019078,0.111529142,sigmoid,"OrderedDict({'C': 0.11152914156517466, 'kernel': 'sigmoid'})",0.885,0.87,0.8625,0.8625,0.87375,0.87075,0.008351647,281
1.967750788,0.035737971,1.65566055,0.096905728,4.161820059,rbf,OrderedDict({'C': 4.161820058758717}),0.979010495,0.970742686,0.975243811,,,0.974998997,0.003379755,
16.48384126,0.24679723,7.708629847,0.533015593,1.47E-05,rbf,OrderedDict({'C': 1.4703923666167404e-05}),0.251124438,0.252063016,0.251312828,,,0.251500094,0.000405408,
2.116996368,0.033216527,1.617496411,0.055975831,3.748304303,rbf,OrderedDict({'C': 3.7483043031891907}),0.979010495,0.970742686,0.975243811,,,0.974998997,0.003379755,
17.31893293,0.165100024,8.359419346,0.237601737,8.88E-08,rbf,OrderedDict({'C': 8.879657995365508e-08}),0.251124438,0.252063016,0.251312828,,,0.251500094,0.000405408,
17.20119309,0.107715247,7.730080843,0.170128298,4.47E-06,rbf,OrderedDict({'C': 4.469722536483772e-06}),0.251124438,0.252063016,0.251312828,,,0.251500094,0.000405408,
1.923235575,0.071996088,1.441319227,0.030570193,5798660.081,rbf,OrderedDict({'C': 5798660.081373344}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.921647628,0.049765294,1.47335728,0.051063289,2201022579,rbf,OrderedDict({'C': 2201022578.6825824}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.476320585,0.045842277,1.916255156,0.018366654,1.620992212,rbf,OrderedDict({'C': 1.6209922122564384}),0.973763118,0.96624156,0.96624156,,,0.968748746,0.003545696,
17.60250982,0.060543617,7.861918449,0.2698453,6.94E-09,rbf,OrderedDict({'C': 6.9356942253290026e-09}),0.251124438,0.252063016,0.251312828,,,0.251500094,0.000405408,
18.47129075,0.079899145,8.396580617,0.141779561,0.002458893,rbf,OrderedDict({'C': 0.002458892532387946}),0.448275862,0.452363091,0.462865716,,,0.454501556,0.006145228,
1.875332912,0.06107059,1.434750716,0.05199247,123345402,rbf,OrderedDict({'C': 123345402.02170867}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.870960156,0.046256522,1.647416353,0.068882616,12623.35327,rbf,OrderedDict({'C': 12623.353271066304}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.880729755,0.042303735,1.450611035,0.093384537,204939.6435,rbf,OrderedDict({'C': 204939.64347925913}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.880278985,0.034846816,1.460922082,0.023255716,10000000000,rbf,OrderedDict({'C': 10000000000.0}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.867327452,0.033376163,1.409898122,0.07042661,524.1057484,rbf,OrderedDict({'C': 524.1057483954007}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.996158918,0.029449638,1.597403288,0.170715289,2334.471889,rbf,OrderedDict({'C': 2334.4718893457493}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.320176204,0.058790203,1.730430444,0.008365283,1119649.572,rbf,OrderedDict({'C': 1119649.5721425219}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.205061436,0.047676098,2.240801175,0.02047154,73.55753111,rbf,OrderedDict({'C': 73.55753111199867}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.344897588,0.025311564,1.91201671,0.058558547,28597899.13,rbf,OrderedDict({'C': 28597899.12887176}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.414019823,0.057023941,2.124596596,0.012949232,542267765.2,rbf,OrderedDict({'C': 542267765.2443098}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.325040976,0.032721164,2.063295762,0.06351245,50949.8643,rbf,OrderedDict({'C': 50949.86430273964}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
1.945970297,0.057290256,1.600094,0.08361202,22.16627079,rbf,OrderedDict({'C': 22.16627079395405}),0.985007496,0.977494374,0.984996249,,,0.982499373,0.003539072,
2.152512471,0.047393368,1.484516621,0.071767835,195.098711,rbf,OrderedDict({'C': 195.09871098289253}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
3.078202804,0.064813111,1.715968529,0.062906551,4946606532,rbf,OrderedDict({'C': 4946606532.440239}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.012833277,0.059311821,1.899204572,0.07564078,476819.5596,rbf,OrderedDict({'C': 476819.5595928222}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.000681162,0.044295811,2.08935674,0.068681879,5433.179778,rbf,OrderedDict({'C': 5433.1797776111825}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.22592322,0.041001179,1.71557037,0.026043034,2508484.718,rbf,OrderedDict({'C': 2508484.7178176125}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.287286202,0.039667333,1.731291612,0.014555517,12706745.73,rbf,OrderedDict({'C': 12706745.734030863}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.084017595,0.05169763,2.150946935,0.037925851,44.1968801,rbf,OrderedDict({'C': 44.196880096356075}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.190751632,0.05927419,2.13836503,0.011294948,1103.996611,rbf,OrderedDict({'C': 1103.9966110291666}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.421978951,0.026222301,1.489276727,0.020360457,258727542.1,rbf,OrderedDict({'C': 258727542.1487708}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.095293522,0.026266793,2.224428177,0.074949236,59276294.6,rbf,OrderedDict({'C': 59276294.601876095}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.227589369,0.053556612,1.698854287,0.020007443,1095810741,rbf,OrderedDict({'C': 1095810740.9020605}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.150219123,0.015895583,1.521806637,0.009530706,24990.74265,rbf,OrderedDict({'C': 24990.742649484127}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
2.400200208,0.051228317,1.674945831,0.005236275,102465.5623,rbf,OrderedDict({'C': 102465.56229678381}),0.984257871,0.978244561,0.984996249,,,0.98249956,0.003023802,
19.16829713,0.268768244,10.58146548,0.367466174,1.00E-10,rbf,OrderedDict({'C': 1.0030908873456126e-10}),0.251124438,0.252063016,0.251312828,,,0.251500094,0.000405408,
3.578636249,0.069671589,2.604524295,0.149979809,0.320972526,rbf,OrderedDict({'C': 0.32097252551101085}),0.930284858,0.934733683,0.92348087,,,0.929499804,0.004627359,
